"","iso2c","country","year","status","Mortality_rate_neonatal","Maternal_mortality_ratio","Mortality_rate_infant","Mortality_rate_infant_male","Mortality_rate_infant_female","iso3c","region","capital","longitude","latitude","income","lending"
"5247","XQ","Middle East & North Africa (excluding high income)",2018,"",13.410278286136,NA,20.0749681471749,21.6984695751743,18.4177314280104,"MNA","Aggregates","","","","Aggregates","Aggregates"
"5248","XQ","Middle East & North Africa (excluding high income)",2019,"",13.176583725625,NA,19.6225289390161,21.1931428865238,17.9958798012748,"MNA","Aggregates","","","","Aggregates","Aggregates"
"5249","XQ","Middle East & North Africa (excluding high income)",2015,"",14.2084359120163,64,21.8469714161011,23.513456160756,20.09827545347,"MNA","Aggregates","","","","Aggregates","Aggregates"
"5250","XQ","Middle East & North Africa (excluding high income)",2014,"",14.6171282635643,66,22.4374277471749,24.1447807763072,20.6567994530386,"MNA","Aggregates","","","","Aggregates","Aggregates"
"5251","XT","Upper middle income",2001,"",17.5,65,26.9,29,24.7,"UMC","Aggregates","","","","Aggregates","Aggregates"
"5252","XT","Upper middle income",2015,"",7.1,43,11.5,12.4,10.5,"UMC","Aggregates","","","","Aggregates","Aggregates"
"5253","XT","Upper middle income",2000,"",18.6,67,28.5,30.7,26.2,"UMC","Aggregates","","","","Aggregates","Aggregates"
"5254","XT","Upper middle income",2014,"",7.4,44,12.1,13,11.1,"UMC","Aggregates","","","","Aggregates","Aggregates"
"5255","XT","Upper middle income",2005,"",13.2,60,20.8,22.4,19,"UMC","Aggregates","","","","Aggregates","Aggregates"
"5256","XT","Upper middle income",2002,"",16.4,63,25.3,27.2,23.2,"UMC","Aggregates","","","","Aggregates","Aggregates"
"5257","XT","Upper middle income",2003,"",15.3,63,23.7,25.6,21.7,"UMC","Aggregates","","","","Aggregates","Aggregates"
"5258","XT","Upper middle income",2004,"",14.2,61,22.2,24,20.4,"UMC","Aggregates","","","","Aggregates","Aggregates"
"5259","XT","Upper middle income",2010,"",9.3,49,15,16.2,13.8,"UMC","Aggregates","","","","Aggregates","Aggregates"
"5260","XT","Upper middle income",2011,"",8.8,47,14.2,15.3,13,"UMC","Aggregates","","","","Aggregates","Aggregates"
"5261","XT","Upper middle income",2012,"",8.3,45,13.4,14.5,12.3,"UMC","Aggregates","","","","Aggregates","Aggregates"
"5262","XT","Upper middle income",2013,"",7.9,44,12.7,13.7,11.6,"UMC","Aggregates","","","","Aggregates","Aggregates"
"5263","XT","Upper middle income",2018,"",6.2,NA,10,10.7,9.1,"UMC","Aggregates","","","","Aggregates","Aggregates"
"5264","XT","Upper middle income",2019,"",5.9,NA,9.5,10.3,8.7,"UMC","Aggregates","","","","Aggregates","Aggregates"
"5265","XT","Upper middle income",2016,"",6.8,42,11,11.9,10.1,"UMC","Aggregates","","","","Aggregates","Aggregates"
"5266","XT","Upper middle income",2017,"",6.5,41,10.4,11.2,9.5,"UMC","Aggregates","","","","Aggregates","Aggregates"
"5267","XT","Upper middle income",2007,"",11.4,57,18.3,19.7,16.7,"UMC","Aggregates","","","","Aggregates","Aggregates"
"5268","XT","Upper middle income",2008,"",10.6,54,17.1,18.5,15.7,"UMC","Aggregates","","","","Aggregates","Aggregates"
"5269","XT","Upper middle income",2020,"",5.7,NA,9.1,9.9,8.4,"UMC","Aggregates","","","","Aggregates","Aggregates"
"5270","XT","Upper middle income",2006,"",12.2,59,19.5,21,17.8,"UMC","Aggregates","","","","Aggregates","Aggregates"
"5271","XT","Upper middle income",2009,"",9.9,52,16,17.3,14.7,"UMC","Aggregates","","","","Aggregates","Aggregates"
"5272","XU","North America",2007,"",4.3,14,6.5,7.1,5.8,"NAC","Aggregates","","","","Aggregates","Aggregates"
"5273","XU","North America",2008,"",4.2,14,6.4,6.9,5.8,"NAC","Aggregates","","","","Aggregates","Aggregates"
"5274","XU","North America",2004,"",4.5,13,6.7,7.4,6,"NAC","Aggregates","","","","Aggregates","Aggregates"
"5275","XU","North America",2005,"",4.4,13,6.6,7.3,5.9,"NAC","Aggregates","","","","Aggregates","Aggregates"
"5276","XU","North America",2006,"",4.4,14,6.5,7.2,5.9,"NAC","Aggregates","","","","Aggregates","Aggregates"
"5277","XU","North America",2020,"",3.4,NA,5.3,5.8,4.9,"NAC","Aggregates","","","","Aggregates","Aggregates"
"5278","XU","North America",2012,"",4,15,5.9,6.5,5.4,"NAC","Aggregates","","","","Aggregates","Aggregates"
"5279","XU","North America",2009,"",4.1,14,6.2,6.8,5.6,"NAC","Aggregates","","","","Aggregates","Aggregates"
"5280","XU","North America",2010,"",4.1,14,6.1,6.7,5.6,"NAC","Aggregates","","","","Aggregates","Aggregates"
"5281","XU","North America",2011,"",4,15,6,6.6,5.5,"NAC","Aggregates","","","","Aggregates","Aggregates"
"5282","XU","North America",2003,"",4.6,13,6.8,7.4,6,"NAC","Aggregates","","","","Aggregates","Aggregates"
"5283","XU","North America",2000,"",4.6,12,7,7.6,6.3,"NAC","Aggregates","","","","Aggregates","Aggregates"
"5284","XU","North America",2001,"",4.6,12,6.9,7.5,6.2,"NAC","Aggregates","","","","Aggregates","Aggregates"
"5285","XU","North America",2002,"",4.6,13,6.8,7.5,6.1,"NAC","Aggregates","","","","Aggregates","Aggregates"
"5286","XU","North America",2015,"",3.9,17,5.7,6.2,5.2,"NAC","Aggregates","","","","Aggregates","Aggregates"
"5287","XU","North America",2017,"",3.7,18,5.6,6.1,5,"NAC","Aggregates","","","","Aggregates","Aggregates"
"5288","XU","North America",2018,"",3.6,NA,5.5,6,5,"NAC","Aggregates","","","","Aggregates","Aggregates"
"5289","XU","North America",2019,"",3.5,NA,5.4,5.9,4.9,"NAC","Aggregates","","","","Aggregates","Aggregates"
"5290","XU","North America",2016,"",3.8,18,5.6,6.1,5.1,"NAC","Aggregates","","","","Aggregates","Aggregates"
"5291","XU","North America",2013,"",4,15,5.9,6.4,5.3,"NAC","Aggregates","","","","Aggregates","Aggregates"
"5292","XU","North America",2014,"",4,16,5.8,6.3,5.3,"NAC","Aggregates","","","","Aggregates","Aggregates"
"5293","XY","Not classified",2000,"",NA,NA,NA,NA,NA,"INX","Aggregates","","","","Aggregates","Aggregates"
"5294","XY","Not classified",2011,"",NA,NA,NA,NA,NA,"INX","Aggregates","","","","Aggregates","Aggregates"
"5295","XY","Not classified",2012,"",NA,NA,NA,NA,NA,"INX","Aggregates","","","","Aggregates","Aggregates"
"5296","XY","Not classified",2001,"",NA,NA,NA,NA,NA,"INX","Aggregates","","","","Aggregates","Aggregates"
"5297","XY","Not classified",2002,"",NA,NA,NA,NA,NA,"INX","Aggregates","","","","Aggregates","Aggregates"
"5298","XY","Not classified",2003,"",NA,NA,NA,NA,NA,"INX","Aggregates","","","","Aggregates","Aggregates"
"5299","XY","Not classified",2004,"",NA,NA,NA,NA,NA,"INX","Aggregates","","","","Aggregates","Aggregates"
"5300","XY","Not classified",2008,"",NA,NA,NA,NA,NA,"INX","Aggregates","","","","Aggregates","Aggregates"
"5301","XY","Not classified",2009,"",NA,NA,NA,NA,NA,"INX","Aggregates","","","","Aggregates","Aggregates"
"5302","XY","Not classified",2010,"",NA,NA,NA,NA,NA,"INX","Aggregates","","","","Aggregates","Aggregates"
"5303","XY","Not classified",2015,"",NA,NA,NA,NA,NA,"INX","Aggregates","","","","Aggregates","Aggregates"
"5304","XY","Not classified",2016,"",NA,NA,NA,NA,NA,"INX","Aggregates","","","","Aggregates","Aggregates"
"5305","XY","Not classified",2013,"",NA,NA,NA,NA,NA,"INX","Aggregates","","","","Aggregates","Aggregates"
"5306","XY","Not classified",2014,"",NA,NA,NA,NA,NA,"INX","Aggregates","","","","Aggregates","Aggregates"
"5307","XY","Not classified",2019,"",NA,NA,NA,NA,NA,"INX","Aggregates","","","","Aggregates","Aggregates"
"5308","XY","Not classified",2020,"",NA,NA,NA,NA,NA,"INX","Aggregates","","","","Aggregates","Aggregates"
"5309","XY","Not classified",2017,"",NA,NA,NA,NA,NA,"INX","Aggregates","","","","Aggregates","Aggregates"
"5310","XY","Not classified",2018,"",NA,NA,NA,NA,NA,"INX","Aggregates","","","","Aggregates","Aggregates"
"5311","XY","Not classified",2005,"",NA,NA,NA,NA,NA,"INX","Aggregates","","","","Aggregates","Aggregates"
"5312","XY","Not classified",2007,"",NA,NA,NA,NA,NA,"INX","Aggregates","","","","Aggregates","Aggregates"
"5313","XY","Not classified",2006,"",NA,NA,NA,NA,NA,"INX","Aggregates","","","","Aggregates","Aggregates"
"5314","YE","Yemen, Rep.",2005,"",32,242,54.8,59.1,50.2,"YEM","Middle East & North Africa","Sana'a","44.2075","15.352","Low income","IDA"
"5315","YE","Yemen, Rep.",2001,"",36,290,65.8,70.9,60.4,"YEM","Middle East & North Africa","Sana'a","44.2075","15.352","Low income","IDA"
"5316","YE","Yemen, Rep.",2002,"",35,278,62.8,67.7,57.7,"YEM","Middle East & North Africa","Sana'a","44.2075","15.352","Low income","IDA"
"5317","YE","Yemen, Rep.",2006,"",31,230,52.3,56.6,47.9,"YEM","Middle East & North Africa","Sana'a","44.2075","15.352","Low income","IDA"
"5318","YE","Yemen, Rep.",2019,"",28.2,NA,46.4,50.4,42.2,"YEM","Middle East & North Africa","Sana'a","44.2075","15.352","Low income","IDA"
"5319","YE","Yemen, Rep.",2007,"",30,219,50,54.2,45.7,"YEM","Middle East & North Africa","Sana'a","44.2075","15.352","Low income","IDA"
"5320","YE","Yemen, Rep.",2003,"",34,266,60,64.7,55.1,"YEM","Middle East & North Africa","Sana'a","44.2075","15.352","Low income","IDA"
"5321","YE","Yemen, Rep.",2004,"",32.9,254,57.3,61.8,52.5,"YEM","Middle East & North Africa","Sana'a","44.2075","15.352","Low income","IDA"
"5322","YE","Yemen, Rep.",2010,"",28.1,192,45.5,49.4,41.4,"YEM","Middle East & North Africa","Sana'a","44.2075","15.352","Low income","IDA"
"5323","YE","Yemen, Rep.",2011,"",28,187,45.3,49.2,41.2,"YEM","Middle East & North Africa","Sana'a","44.2075","15.352","Low income","IDA"
"5324","YE","Yemen, Rep.",2008,"",29.1,208,48,52,43.7,"YEM","Middle East & North Africa","Sana'a","44.2075","15.352","Low income","IDA"
"5325","YE","Yemen, Rep.",2009,"",28.5,200,46.4,50.4,42.2,"YEM","Middle East & North Africa","Sana'a","44.2075","15.352","Low income","IDA"
"5326","YE","Yemen, Rep.",2000,"",37,301,68.8,74.1,63.1,"YEM","Middle East & North Africa","Sana'a","44.2075","15.352","Low income","IDA"
"5327","YE","Yemen, Rep.",2015,"",28.2,169,46.1,50.1,42,"YEM","Middle East & North Africa","Sana'a","44.2075","15.352","Low income","IDA"
"5328","YE","Yemen, Rep.",2016,"",28.2,165,46,50,41.8,"YEM","Middle East & North Africa","Sana'a","44.2075","15.352","Low income","IDA"
"5329","YE","Yemen, Rep.",2017,"",28.2,164,45.9,50,41.8,"YEM","Middle East & North Africa","Sana'a","44.2075","15.352","Low income","IDA"
"5330","YE","Yemen, Rep.",2018,"",28.2,NA,46.5,50.5,42.4,"YEM","Middle East & North Africa","Sana'a","44.2075","15.352","Low income","IDA"
"5331","YE","Yemen, Rep.",2014,"",28.1,174,45.4,49.3,41.2,"YEM","Middle East & North Africa","Sana'a","44.2075","15.352","Low income","IDA"
"5332","YE","Yemen, Rep.",2020,"",28.1,NA,45.7,49.8,41.5,"YEM","Middle East & North Africa","Sana'a","44.2075","15.352","Low income","IDA"
"5333","YE","Yemen, Rep.",2012,"",28,184,45.4,49.3,41.2,"YEM","Middle East & North Africa","Sana'a","44.2075","15.352","Low income","IDA"
"5334","YE","Yemen, Rep.",2013,"",28.1,175,45.2,49.2,41,"YEM","Middle East & North Africa","Sana'a","44.2075","15.352","Low income","IDA"
"5335","Z4","East Asia & Pacific",2011,"",10.5,83,16.6,17.9,15.1,"EAS","Aggregates","","","","Aggregates","Aggregates"
"5336","Z4","East Asia & Pacific",2003,"",17,105,26.3,28.3,24.1,"EAS","Aggregates","","","","Aggregates","Aggregates"
"5337","Z4","East Asia & Pacific",2000,"",20.1,114,31.3,33.6,28.8,"EAS","Aggregates","","","","Aggregates","Aggregates"
"5338","Z4","East Asia & Pacific",2001,"",19.1,111,29.6,31.9,27.2,"EAS","Aggregates","","","","Aggregates","Aggregates"
"5339","Z4","East Asia & Pacific",2002,"",18.1,108,27.9,30.1,25.6,"EAS","Aggregates","","","","Aggregates","Aggregates"
"5340","Z4","East Asia & Pacific",2007,"",13.2,94,20.6,22.2,18.8,"EAS","Aggregates","","","","Aggregates","Aggregates"
"5341","Z4","East Asia & Pacific",2008,"",12.5,93,19.8,21.4,18.2,"EAS","Aggregates","","","","Aggregates","Aggregates"
"5342","Z4","East Asia & Pacific",2009,"",11.7,89,18.4,19.9,16.9,"EAS","Aggregates","","","","Aggregates","Aggregates"
"5343","Z4","East Asia & Pacific",2010,"",11.1,86,17.5,18.9,16,"EAS","Aggregates","","","","Aggregates","Aggregates"
"5344","Z4","East Asia & Pacific",2015,"",8.5,73,13.6,14.7,12.4,"EAS","Aggregates","","","","Aggregates","Aggregates"
"5345","Z4","East Asia & Pacific",2012,"",9.9,80,15.7,17,14.4,"EAS","Aggregates","","","","Aggregates","Aggregates"
"5346","Z4","East Asia & Pacific",2013,"",9.4,78,15,16.2,13.6,"EAS","Aggregates","","","","Aggregates","Aggregates"
"5347","Z4","East Asia & Pacific",2014,"",8.9,75,14.3,15.4,13,"EAS","Aggregates","","","","Aggregates","Aggregates"
"5348","Z4","East Asia & Pacific",2019,"",7.1,NA,11.5,12.4,10.4,"EAS","Aggregates","","","","Aggregates","Aggregates"
"5349","Z4","East Asia & Pacific",2016,"",8.1,71,13,14.1,11.8,"EAS","Aggregates","","","","Aggregates","Aggregates"
"5350","Z4","East Asia & Pacific",2017,"",7.7,69,12.4,13.5,11.3,"EAS","Aggregates","","","","Aggregates","Aggregates"
"5351","Z4","East Asia & Pacific",2018,"",7.4,NA,11.9,12.9,10.8,"EAS","Aggregates","","","","Aggregates","Aggregates"
"5352","Z4","East Asia & Pacific",2004,"",16,104,25,26.9,23,"EAS","Aggregates","","","","Aggregates","Aggregates"
"5353","Z4","East Asia & Pacific",2020,"",6.8,NA,11,12,10,"EAS","Aggregates","","","","Aggregates","Aggregates"
"5354","Z4","East Asia & Pacific",2006,"",14.1,97,21.8,23.6,20,"EAS","Aggregates","","","","Aggregates","Aggregates"
"5355","Z4","East Asia & Pacific",2005,"",15,100,23.2,25,21.2,"EAS","Aggregates","","","","Aggregates","Aggregates"
"5356","Z7","Europe & Central Asia",2001,"",9.8,26,16.5,18.2,14.7,"ECS","Aggregates","","","","Aggregates","Aggregates"
"5357","Z7","Europe & Central Asia",2004,"",8.4,23,13.8,15.3,12.3,"ECS","Aggregates","","","","Aggregates","Aggregates"
"5358","Z7","Europe & Central Asia",2000,"",10.2,27,17.5,19.3,15.6,"ECS","Aggregates","","","","Aggregates","Aggregates"
"5359","Z7","Europe & Central Asia",2017,"",4.6,13,7.4,8.1,6.6,"ECS","Aggregates","","","","Aggregates","Aggregates"
"5360","Z7","Europe & Central Asia",2002,"",9.3,25,15.6,17.2,13.8,"ECS","Aggregates","","","","Aggregates","Aggregates"
"5361","Z7","Europe & Central Asia",2003,"",8.8,24,14.7,16.2,13,"ECS","Aggregates","","","","Aggregates","Aggregates"
"5362","Z7","Europe & Central Asia",2016,"",4.8,13,7.7,8.5,6.9,"ECS","Aggregates","","","","Aggregates","Aggregates"
"5363","Z7","Europe & Central Asia",2008,"",6.8,19,11,12.2,9.8,"ECS","Aggregates","","","","Aggregates","Aggregates"
"5364","Z7","Europe & Central Asia",2005,"",8,22,13,14.4,11.5,"ECS","Aggregates","","","","Aggregates","Aggregates"
"5365","Z7","Europe & Central Asia",2006,"",7.6,21,12.3,13.6,10.9,"ECS","Aggregates","","","","Aggregates","Aggregates"
"5366","Z7","Europe & Central Asia",2007,"",7.2,20,11.6,12.9,10.3,"ECS","Aggregates","","","","Aggregates","Aggregates"
"5367","Z7","Europe & Central Asia",2012,"",5.7,15,9.2,10.2,8.2,"ECS","Aggregates","","","","Aggregates","Aggregates"
"5368","Z7","Europe & Central Asia",2013,"",5.4,15,8.8,9.8,7.8,"ECS","Aggregates","","","","Aggregates","Aggregates"
"5369","Z7","Europe & Central Asia",2014,"",5.2,14,8.4,9.3,7.5,"ECS","Aggregates","","","","Aggregates","Aggregates"
"5370","Z7","Europe & Central Asia",2015,"",5,14,8.1,8.9,7.2,"ECS","Aggregates","","","","Aggregates","Aggregates"
"5371","Z7","Europe & Central Asia",2020,"",4.1,NA,6.5,7.2,5.8,"ECS","Aggregates","","","","Aggregates","Aggregates"
"5372","Z7","Europe & Central Asia",2018,"",4.4,NA,7.1,7.8,6.3,"ECS","Aggregates","","","","Aggregates","Aggregates"
"5373","Z7","Europe & Central Asia",2019,"",4.2,NA,6.8,7.5,6,"ECS","Aggregates","","","","Aggregates","Aggregates"
"5374","Z7","Europe & Central Asia",2011,"",5.9,16,9.6,10.6,8.5,"ECS","Aggregates","","","","Aggregates","Aggregates"
"5375","Z7","Europe & Central Asia",2009,"",6.4,18,10.5,11.6,9.3,"ECS","Aggregates","","","","Aggregates","Aggregates"
"5376","Z7","Europe & Central Asia",2010,"",6.2,17,10,11.1,8.9,"ECS","Aggregates","","","","Aggregates","Aggregates"
"5377","ZA","South Africa",2010,"",12,171,34.4,36.8,31.9,"ZAF","Sub-Saharan Africa","Pretoria","28.1871","-25.746","Upper middle income","IBRD"
"5378","ZA","South Africa",2000,"",16.9,160,47.7,50.9,44.2,"ZAF","Sub-Saharan Africa","Pretoria","28.1871","-25.746","Upper middle income","IBRD"
"5379","ZA","South Africa",2009,"",12.5,179,38.4,41,35.7,"ZAF","Sub-Saharan Africa","Pretoria","28.1871","-25.746","Upper middle income","IBRD"
"5380","ZA","South Africa",2005,"",14.4,201,49.4,52.5,46.1,"ZAF","Sub-Saharan Africa","Pretoria","28.1871","-25.746","Upper middle income","IBRD"
"5381","ZA","South Africa",2006,"",13.9,201,48.7,51.8,45.5,"ZAF","Sub-Saharan Africa","Pretoria","28.1871","-25.746","Upper middle income","IBRD"
"5382","ZA","South Africa",2007,"",13.4,199,46.6,49.6,43.5,"ZAF","Sub-Saharan Africa","Pretoria","28.1871","-25.746","Upper middle income","IBRD"
